MODEL_NAME,BUY_THRESHOLD,SELL_THRESHOLD,SOURCE_QUANTILE,TRAIN_TRADE_COUNT,TRAIN_RETURN_PROXY,TRAIN_EXPECTANCY
sklearn_hgb,4.341605737710721e-06,-1.4065617916497763e-05,0.5,12323,1.5534778603413204,0.00012606328494208557
