MODEL_NAME,BUY_THRESHOLD,SELL_THRESHOLD,SOURCE_QUANTILE,TRAIN_TRADE_COUNT,TRAIN_RETURN_PROXY,TRAIN_EXPECTANCY
catboost,4.7005952425146916e-05,-6.576663225123431e-05,0.5,6613,3.544674372816498,0.0005360160854100255
