MODEL_NAME,BUY_THRESHOLD,SELL_THRESHOLD,SOURCE_QUANTILE,TRAIN_TRADE_COUNT,TRAIN_RETURN_PROXY,TRAIN_EXPECTANCY
sklearn_hgb,4.148932441210178e-06,-1.251291390715445e-05,0.5,8227,1.4396021301654658,0.00017498506504989253
